0	124.759876	0
1	131.552985	0
2	82.224788	0
3	130.121373	0
4	133.116516	0
5	147.004915	0
6	139.324606	0
7	85.516014	0
8	84.868860	0
9	140.653857	0
10	128.421656	1
11	158.330144	1
12	118.323846	1
13	117.010124	1
14	119.730201	1
15	179.786062	1
16	150.195683	1
17	147.671074	1
18	190.783076	2
19	132.652620	2
20	189.641486	2
21	163.150322	2
22	121.558139	2
23	190.240768	2
24	67.703488	3
25	115.734810	3
26	98.992683	3
27	73.481840	3
28	60.431450	3
29	111.578124	3
30	67.938711	3
31	108.449820	3
32	84.666137	3
33	84.157277	3
34	71.412535	3
35	112.469157	3
