0	55.216401	3
1	62.506372	5
2	45.595523	7
3	45.745237	9
4	37.501365	12
5	63.391079	16
6	48.248051	21
7	72.056517	22
8	41.541311	25
9	36.427242	25
10	63.718699	26
11	61.387957	27
12	50.763400	28
13	68.390028	29
14	38.261057	31
15	56.404910	33
16	25.023219	35
17	61.413215	38
18	61.762116	45
19	49.102301	55
20	56.433557	59
21	36.530117	59
22	36.964246	59
23	35.154619	63
24	68.270617	64
25	29.393673	64
26	60.202989	66
27	36.477419	66
28	57.626028	68
29	71.601678	69
30	53.001658	69
31	72.179865	71
32	45.719195	72
33	20.599465	72
34	29.339414	79
35	62.069918	81
36	15.271155	81
37	28.074101	81
38	20.373411	83
39	35.345532	87
40	61.384396	90
41	73.017301	90
42	41.862986	90
43	32.532944	90
44	49.402490	93
45	58.672296	93
46	61.175743	96
47	62.175179	97
48	62.495444	97
49	69.550655	100
