0	60.990950	0
1	39.173397	2
2	17.346607	5
3	43.652388	10
4	57.347320	14
5	64.894096	16
6	56.879897	19
7	39.923695	21
8	43.479933	21
9	51.350950	22
10	65.899210	23
11	13.876033	24
12	65.019919	31
13	5.772796	34
14	38.587078	39
15	30.212513	39
16	68.258442	40
17	51.993466	41
18	37.127843	44
19	49.387568	49
20	57.332281	53
21	61.684576	53
22	73.329365	55
23	47.714609	57
24	66.420023	58
25	48.930181	59
26	69.500663	59
27	59.916665	61
28	26.506161	61
29	28.684258	63
30	66.113554	66
31	44.523119	66
32	66.713133	66
33	28.702504	68
34	26.083004	70
35	49.487131	71
36	66.606012	71
37	33.602670	74
38	52.714524	74
39	30.928606	77
40	67.646927	78
41	31.752071	81
42	51.950638	83
43	73.729687	85
44	66.597661	88
45	45.192061	95
46	15.882695	96
47	27.493665	96
48	59.386501	100
49	31.951180	100
