0	68.110423	2
1	43.973915	13
2	62.212086	14
3	5.000000	17
4	55.064998	17
5	64.806187	17
6	69.765887	19
7	5.000000	20
8	43.155328	24
9	45.302117	24
10	47.485871	26
11	52.411544	27
12	36.332149	30
13	46.900944	34
14	72.127410	35
15	31.915388	36
16	40.220275	38
17	30.083507	40
18	40.817117	41
19	68.847145	42
20	58.381221	42
21	29.993063	47
22	65.016428	48
23	54.460713	52
24	65.838439	52
25	14.087430	56
26	70.907070	59
27	58.295035	61
28	56.905046	62
29	39.738757	63
30	35.461709	65
31	5.000000	65
32	20.601549	66
33	66.533234	66
34	51.650759	67
35	59.595789	75
36	12.448520	76
37	26.366527	77
38	42.349964	77
39	47.662110	81
40	58.659661	84
41	22.547797	84
42	26.271778	90
43	66.175983	92
44	5.000000	92
45	37.719201	95
46	58.465637	96
47	5.000000	98
48	27.134410	99
49	37.154007	99
