1	139.035150	2
2	178.759833	3
3	165.004001	3
4	174.055640	3
5	188.709207	3
6	181.049730	3
7	194.248282	3
8	165.354625	3
9	192.522783	3
10	169.933342	3
11	170.089121	3
12	135.488055	2
13	153.495716	3
14	189.029365	3
15	188.059294	3
16	150.704930	3
17	171.353871	3
18	186.571782	3
19	164.251895	3
20	72.610296	1
21	172.097526	3
22	182.997439	3
23	183.868098	3
24	149.479973	2
25	146.091270	2
26	185.045722	3
27	187.802426	3
28	156.062789	3
29	157.335948	3
30	167.430210	3
31	174.689441	3
32	174.646732	3
33	161.887336	3
34	167.457222	3
35	179.532474	3
36	165.775690	3
37	168.698158	3
38	102.983629	2
39	178.356347	3
40	164.462391	3
41	106.182100	2
42	160.400451	3
43	151.914849	3
44	185.443675	3
45	200.000000	3
46	118.979680	2
47	157.304690	3
48	130.986997	2
49	181.895663	3
50	99.659310	1
51	139.869854	2
52	150.120487	3
53	113.498747	2
54	139.247012	2
55	163.222443	3
56	36.527680	0
57	125.183945	2
58	151.908284	3
59	152.146039	3
60	145.444216	2
61	124.816091	2
62	137.816699	2
63	160.414937	3
64	86.482331	1
65	134.194233	2
66	154.124761	3
67	147.538190	2
68	157.932730	3
69	160.951955	3
70	159.106724	3
71	155.159220	3
72	125.507692	2
73	148.903278	2
74	147.115690	2
75	131.296718	2
76	175.508362	3
77	119.676135	2
78	157.489089	3
79	142.940199	2
80	158.000448	3
81	123.611060	2
82	164.039992	3
83	136.801163	2
84	157.178517	3
85	52.979311	1
86	145.114848	2
87	152.207952	3
88	148.159977	2
89	151.437875	3
90	132.558593	2
91	151.563708	3
92	140.850080	2
93	134.656454	2
94	156.941939	3
95	129.886301	2
96	166.293653	3
97	143.842243	2
98	142.719820	2
99	124.450409	2
100	137.078368	2
101	133.342526	2
102	128.158859	2
103	136.562530	2
104	118.965874	2
105	165.524101	3
106	141.288336	2
107	162.345384	3
108	154.556686	3
109	162.723071	3
110	145.528205	2
111	107.649839	2
112	133.289559	2
113	144.777165	2
114	163.092643	3
115	130.161289	2
116	135.903355	2
117	142.281624	2
118	100.649917	2
119	137.955254	2
120	122.517021	2
121	147.631723	2
122	71.672200	1
123	45.461610	0
124	130.155134	2
125	139.793541	2
126	68.258773	1
127	126.122578	2
128	125.935976	2
129	94.139544	1
130	115.804529	2
131	50.623776	1
132	96.231844	1
133	140.886892	2
134	135.051055	2
135	102.340706	2
136	112.968933	2
137	97.743025	1
138	131.808849	2
139	133.175857	2
140	139.922106	2
141	100.111277	2
142	110.802227	2
143	10.000000	0
144	47.627113	0
145	111.589149	2
146	145.581190	2
147	126.106467	2
148	129.284116	2
149	28.519037	0
150	130.902787	2
151	106.370805	2
152	100.786616	2
153	137.538557	2
154	121.530118	2
155	128.592375	2
156	123.981590	2
157	120.688726	2
158	134.041944	2
159	120.024420	2
160	76.875300	1
161	72.084018	1
162	107.789653	2
163	125.245332	2
164	25.336438	0
165	85.660507	1
166	104.119644	2
167	96.996220	1
168	138.761601	2
169	81.608630	1
170	121.942999	2
171	34.307680	0
172	107.733403	2
173	116.301990	2
174	35.473273	0
175	25.336438	0
176	66.860133	1
177	87.271231	1
178	108.915097	2
179	83.863273	1
180	126.606331	2
181	96.751116	1
182	124.207039	2
183	118.270036	2
184	85.080783	1
185	133.133173	2
186	89.690568	1
187	135.678083	2
188	63.820653	1
189	79.128615	1
190	100.067332	2
191	37.490278	0
192	54.265482	1
193	95.637416	1
194	94.978647	1
195	23.319433	0
196	34.710011	0
197	13.182599	0
198	103.456868	2
199	20.850818	0
200	37.490278	0
201	85.327733	1
202	63.561691	1
203	113.996114	2
204	76.236792	1
205	58.477930	1
206	29.822059	0
207	17.668219	0
208	10.000000	0
209	10.000000	0
210	52.515065	1
211	10.000000	0
212	111.238736	2
213	124.610431	2
214	10.000000	0
